vehicle_age,vehicle_type,fuel_type,usage_type,vehicle_value,driver_age,annual_mileage,credit_score_tier,previous_claims_count,coverage_tier,deductible_amount,annual_premium,claim_filed,claim_amount
12,SUV,PETROL,PERSONAL,8161.12,62,8487,GOOD,1,THIRD_PARTY,2000.0,250.0,0,0.0
0,SUV,PETROL,COMMERCIAL,49787.91,61,14820,EXCELLENT,0,ZERO_DEP_PREMIUM,250.0,2352.48,0,0.0
12,SEDAN,PETROL,PERSONAL,7920.79,25,17922,EXCELLENT,0,COMPREHENSIVE,1000.0,250.0,0,0.0
8,HATCHBACK,PETROL,PERSONAL,6626.75,19,11402,FAIR,0,COMPREHENSIVE,500.0,250.0,0,0.0
9,SEDAN,CNG,PERSONAL,9520.78,24,15117,GOOD,0,COMPREHENSIVE,500.0,339.18,0,0.0
1,SEDAN,PETROL,COMMERCIAL,19192.31,78,11782,EXCELLENT,0,COMPREHENSIVE,500.0,849.19,0,0.0
7,HATCHBACK,HYBRID,PERSONAL,11570.45,34,23346,FAIR,0,COMPREHENSIVE,500.0,329.76,0,0.0
3,SUV,PETROL,PERSONAL,24594.11,24,12562,FAIR,1,COMPREHENSIVE,500.0,876.17,0,0.0
8,HATCHBACK,CNG,PERSONAL,7402.6,50,15656,EXCELLENT,1,ZERO_DEP_PREMIUM,1000.0,259.09,0,0.0
1,SUV,DIESEL,COMMERCIAL,42913.93,53,17752,GOOD,0,THIRD_PARTY,1000.0,724.17,0,0.0
11,SUV,HYBRID,RIDESHARE,14662.2,64,9616,EXCELLENT,0,COMPREHENSIVE,500.0,626.81,0,0.0
2,SEDAN,PETROL,RIDESHARE,20628.17,21,15676,GOOD,0,ZERO_DEP_PREMIUM,500.0,1353.72,1,2820.33
1,SEDAN,ELECTRIC,RIDESHARE,31440.12,61,16380,EXCELLENT,2,THIRD_PARTY,500.0,589.5,0,0.0
9,SEDAN,HYBRID,PERSONAL,13627.42,33,14434,GOOD,0,COMPREHENSIVE,1000.0,388.38,1,2224.74
13,SEDAN,PETROL,PERSONAL,6558.02,38,15934,GOOD,0,THIRD_PARTY,500.0,250.0,0,0.0
4,COMMERCIAL_VAN,PETROL,PERSONAL,29983.34,35,9583,GOOD,0,COMPREHENSIVE,1000.0,854.53,0,0.0
10,SUV,PETROL,PERSONAL,18865.05,63,22162,GOOD,1,COMPREHENSIVE,1000.0,537.65,0,0.0
0,TRUCK,HYBRID,COMMERCIAL,46091.0,63,3000,EXCELLENT,0,ZERO_DEP_PREMIUM,1000.0,2177.8,0,0.0
11,SUV,DIESEL,COMMERCIAL,15481.32,45,8714,POOR,0,COMPREHENSIVE,1000.0,595.64,0,0.0
2,HATCHBACK,DIESEL,PERSONAL,18281.44,60,6480,EXCELLENT,0,COMPREHENSIVE,2000.0,521.02,0,0.0
0,SUV,PETROL,PERSONAL,42598.44,77,20253,GOOD,1,ZERO_DEP_PREMIUM,2000.0,1714.59,1,6275.45
9,SUV,PETROL,RIDESHARE,11888.51,33,11910,EXCELLENT,0,THIRD_PARTY,1000.0,250.0,0,0.0
14,SUV,ELECTRIC,PERSONAL,8375.21,64,8248,GOOD,1,COMPREHENSIVE,500.0,250.0,0,0.0
13,SEDAN,PETROL,PERSONAL,8519.15,39,9774,EXCELLENT,0,COMPREHENSIVE,500.0,250.0,1,1764.63
7,HATCHBACK,DIESEL,PERSONAL,7382.56,23,5637,EXCELLENT,0,THIRD_PARTY,500.0,250.0,0,0.0
14,SEDAN,HYBRID,PERSONAL,9513.97,47,15323,GOOD,3,ZERO_DEP_PREMIUM,500.0,332.99,0,0.0
15,SEDAN,PETROL,PERSONAL,6215.52,73,15776,GOOD,0,COMPREHENSIVE,1000.0,250.0,0,0.0
11,SUV,DIESEL,PERSONAL,13013.2,62,13865,GOOD,0,ZERO_DEP_PREMIUM,2000.0,455.46,0,0.0
3,SEDAN,PETROL,PERSONAL,23337.46,75,9278,EXCELLENT,1,ZERO_DEP_PREMIUM,250.0,939.33,1,5446.53
2,TRUCK,DIESEL,RIDESHARE,38876.72,45,19367,EXCELLENT,0,COMPREHENSIVE,500.0,1661.98,0,0.0
7,COMMERCIAL_VAN,PETROL,PERSONAL,18998.76,34,16018,FAIR,1,ZERO_DEP_PREMIUM,500.0,664.96,0,0.0
12,TRUCK,ELECTRIC,PERSONAL,10693.43,53,4649,EXCELLENT,0,COMPREHENSIVE,1000.0,304.76,0,0.0
8,SEDAN,PETROL,RIDESHARE,13663.33,29,11627,EXCELLENT,1,ZERO_DEP_PREMIUM,500.0,717.32,0,0.0
7,SEDAN,DIESEL,PERSONAL,17564.68,67,7294,EXCELLENT,0,THIRD_PARTY,500.0,250.0,0,0.0
5,TRUCK,DIESEL,PERSONAL,32400.67,76,19123,EXCELLENT,0,THIRD_PARTY,500.0,465.76,0,0.0
15,SUV,PETROL,COMMERCIAL,8460.01,57,10482,EXCELLENT,0,THIRD_PARTY,1000.0,250.0,0,0.0
15,COMMERCIAL_VAN,ELECTRIC,PERSONAL,7289.64,29,6293,GOOD,0,THIRD_PARTY,500.0,250.0,0,0.0
13,COMMERCIAL_VAN,PETROL,COMMERCIAL,14178.05,53,11842,EXCELLENT,0,COMPREHENSIVE,1000.0,545.5,0,0.0
14,TRUCK,DIESEL,PERSONAL,15970.67,57,19654,FAIR,1,THIRD_PARTY,250.0,250.0,0,0.0
2,SEDAN,PETROL,PERSONAL,20923.25,46,16390,EXCELLENT,1,THIRD_PARTY,1000.0,261.54,0,0.0
7,SUV,DIESEL,PERSONAL,22511.03,19,10154,FAIR,0,THIRD_PARTY,500.0,351.73,0,0.0
12,TRUCK,PETROL,PERSONAL,14012.05,46,11716,FAIR,0,COMPREHENSIVE,1000.0,399.34,0,0.0
4,SEDAN,PETROL,COMMERCIAL,18749.26,47,16977,EXCELLENT,0,COMPREHENSIVE,1000.0,721.38,0,0.0
4,SEDAN,PETROL,PERSONAL,22920.41,53,18775,EXCELLENT,0,COMPREHENSIVE,250.0,653.23,0,0.0
11,SUV,ELECTRIC,RIDESHARE,9675.08,61,5521,EXCELLENT,1,THIRD_PARTY,250.0,250.0,0,0.0
8,TRUCK,PETROL,COMMERCIAL,22165.04,42,13191,GOOD,1,COMPREHENSIVE,500.0,852.8,0,0.0
0,SUV,HYBRID,PERSONAL,30608.43,38,10903,GOOD,1,THIRD_PARTY,250.0,382.61,0,0.0
6,SUV,HYBRID,COMMERCIAL,19173.03,39,10305,GOOD,1,THIRD_PARTY,1000.0,323.54,0,0.0
7,SEDAN,PETROL,PERSONAL,15465.94,27,18539,GOOD,1,COMPREHENSIVE,2000.0,440.78,1,6116.94
10,SUV,DIESEL,PERSONAL,10080.49,48,6402,EXCELLENT,0,ZERO_DEP_PREMIUM,1000.0,352.82,0,0.0
9,COMMERCIAL_VAN,PETROL,COMMERCIAL,18142.4,64,16122,FAIR,0,ZERO_DEP_PREMIUM,500.0,857.23,0,0.0
2,SEDAN,PETROL,PERSONAL,19343.3,77,3000,GOOD,0,ZERO_DEP_PREMIUM,1000.0,778.57,0,0.0
7,SUV,ELECTRIC,PERSONAL,21740.66,26,9236,POOR,0,COMPREHENSIVE,1000.0,619.61,1,7614.6
0,TRUCK,DIESEL,PERSONAL,35160.71,58,12651,GOOD,0,COMPREHENSIVE,2000.0,1002.08,0,0.0
7,HATCHBACK,DIESEL,PERSONAL,10046.4,56,6599,EXCELLENT,0,ZERO_DEP_PREMIUM,250.0,351.62,0,0.0
6,SUV,PETROL,PERSONAL,23549.61,76,22417,FAIR,0,COMPREHENSIVE,500.0,771.84,1,3641.0
3,HATCHBACK,PETROL,PERSONAL,16637.27,51,9272,GOOD,0,THIRD_PARTY,500.0,250.0,0,0.0
15,SEDAN,PETROL,PERSONAL,8452.91,56,8910,FAIR,0,ZERO_DEP_PREMIUM,500.0,295.85,0,0.0
10,SEDAN,ELECTRIC,PERSONAL,9095.25,58,9378,GOOD,0,THIRD_PARTY,500.0,250.0,0,0.0
6,HATCHBACK,DIESEL,PERSONAL,6533.87,67,15126,FAIR,0,COMPREHENSIVE,500.0,250.0,0,0.0
9,HATCHBACK,ELECTRIC,PERSONAL,7933.87,40,16583,POOR,0,THIRD_PARTY,500.0,250.0,0,0.0
13,TRUCK,PETROL,PERSONAL,14487.45,29,10528,GOOD,1,THIRD_PARTY,250.0,250.0,0,0.0
10,TRUCK,PETROL,COMMERCIAL,12323.0,24,13924,EXCELLENT,0,COMPREHENSIVE,500.0,592.66,0,0.0
15,SUV,PETROL,PERSONAL,6875.06,49,14275,GOOD,0,THIRD_PARTY,1000.0,250.0,1,1000.64
6,SUV,PETROL,PERSONAL,22677.56,36,6014,POOR,0,ZERO_DEP_PREMIUM,250.0,793.71,1,2905.93
12,HATCHBACK,PETROL,PERSONAL,6905.0,39,11964,GOOD,0,COMPREHENSIVE,1000.0,250.0,0,0.0
9,SUV,ELECTRIC,PERSONAL,20559.38,73,9662,POOR,0,COMPREHENSIVE,500.0,673.83,0,0.0
12,HATCHBACK,HYBRID,PERSONAL,4500.0,33,5495,GOOD,0,COMPREHENSIVE,500.0,250.0,0,0.0
11,HATCHBACK,DIESEL,RIDESHARE,5495.28,75,13459,POOR,1,COMPREHENSIVE,2000.0,270.16,1,1669.46
0,TRUCK,DIESEL,RIDESHARE,32130.65,25,17066,EXCELLENT,0,ZERO_DEP_PREMIUM,1000.0,1686.86,1,5722.54
2,SEDAN,PETROL,COMMERCIAL,22144.01,47,12697,GOOD,0,COMPREHENSIVE,1000.0,851.99,0,0.0
6,SEDAN,HYBRID,RIDESHARE,18118.5,68,3000,GOOD,0,ZERO_DEP_PREMIUM,1000.0,951.22,1,15225.95
10,SEDAN,PETROL,PERSONAL,12686.2,23,10443,GOOD,0,ZERO_DEP_PREMIUM,500.0,555.02,0,0.0
12,SUV,HYBRID,PERSONAL,12181.36,19,8478,GOOD,0,THIRD_PARTY,1000.0,250.0,0,0.0
4,SEDAN,DIESEL,COMMERCIAL,13677.16,51,20508,POOR,1,ZERO_DEP_PREMIUM,500.0,646.25,1,1962.31
8,SUV,PETROL,PERSONAL,16369.67,46,10973,POOR,0,COMPREHENSIVE,1000.0,466.54,0,0.0
6,SUV,HYBRID,COMMERCIAL,27648.97,57,5237,FAIR,1,ZERO_DEP_PREMIUM,1000.0,1306.41,0,0.0
2,SEDAN,PETROL,PERSONAL,18532.01,76,12293,EXCELLENT,0,COMPREHENSIVE,1000.0,607.39,1,8064.13
14,SUV,DIESEL,RIDESHARE,8881.23,59,15359,EXCELLENT,0,COMPREHENSIVE,1000.0,379.67,0,0.0
0,SEDAN,DIESEL,PERSONAL,31792.25,70,12945,GOOD,2,THIRD_PARTY,1000.0,457.01,0,0.0
4,SEDAN,PETROL,COMMERCIAL,21636.2,70,8888,FAIR,0,ZERO_DEP_PREMIUM,500.0,1175.66,1,9472.38
15,HATCHBACK,PETROL,PERSONAL,5204.42,60,10436,EXCELLENT,0,COMPREHENSIVE,500.0,250.0,0,0.0
13,SEDAN,DIESEL,PERSONAL,7413.72,69,15944,GOOD,1,COMPREHENSIVE,1000.0,250.0,0,0.0
14,SEDAN,ELECTRIC,PERSONAL,7361.2,76,12955,GOOD,2,COMPREHENSIVE,250.0,250.0,1,3163.2
12,SUV,PETROL,COMMERCIAL,11924.59,75,21612,FAIR,1,COMPREHENSIVE,500.0,527.62,1,1420.17
9,HATCHBACK,HYBRID,RIDESHARE,9239.36,37,12941,GOOD,0,ZERO_DEP_PREMIUM,250.0,485.07,0,0.0
12,SEDAN,PETROL,PERSONAL,10384.3,73,5623,GOOD,0,ZERO_DEP_PREMIUM,250.0,417.97,0,0.0
4,SUV,PETROL,PERSONAL,31648.94,20,11601,EXCELLENT,0,ZERO_DEP_PREMIUM,1000.0,1384.64,0,0.0
6,SEDAN,PETROL,PERSONAL,11710.82,76,9965,EXCELLENT,0,COMPREHENSIVE,2000.0,383.82,0,0.0
13,SEDAN,PETROL,RIDESHARE,9569.96,65,5514,POOR,0,ZERO_DEP_PREMIUM,250.0,502.42,0,0.0
0,SUV,PETROL,PERSONAL,36111.06,52,13087,GOOD,0,COMPREHENSIVE,1000.0,1029.17,0,0.0
9,SUV,CNG,PERSONAL,11035.51,25,10618,POOR,0,COMPREHENSIVE,500.0,314.51,0,0.0
1,SUV,PETROL,PERSONAL,24309.95,68,13172,EXCELLENT,2,THIRD_PARTY,1000.0,303.87,0,0.0
10,HATCHBACK,PETROL,PERSONAL,7318.13,29,20735,GOOD,0,ZERO_DEP_PREMIUM,1000.0,256.13,0,0.0
5,COMMERCIAL_VAN,PETROL,PERSONAL,22774.38,67,11918,GOOD,0,COMPREHENSIVE,1000.0,649.07,0,0.0
7,SUV,ELECTRIC,PERSONAL,24327.31,62,17110,POOR,0,THIRD_PARTY,250.0,304.09,0,0.0
3,SEDAN,HYBRID,RIDESHARE,23785.54,60,11637,POOR,0,COMPREHENSIVE,250.0,1016.83,0,0.0
2,HATCHBACK,PETROL,COMMERCIAL,9475.8,49,14369,EXCELLENT,0,COMPREHENSIVE,2000.0,364.58,0,0.0
2,SEDAN,PETROL,PERSONAL,25423.8,46,13039,EXCELLENT,0,ZERO_DEP_PREMIUM,250.0,889.83,0,0.0
15,SUV,PETROL,RIDESHARE,7301.74,62,13703,FAIR,1,COMPREHENSIVE,500.0,312.15,1,1032.49
2,SEDAN,PETROL,PERSONAL,21440.34,38,11907,FAIR,0,COMPREHENSIVE,500.0,611.05,0,0.0
1,SEDAN,PETROL,PERSONAL,26908.86,76,19026,GOOD,1,ZERO_DEP_PREMIUM,1000.0,1083.08,1,3603.37
0,COMMERCIAL_VAN,PETROL,PERSONAL,49814.29,20,15343,FAIR,0,COMPREHENSIVE,1000.0,1774.63,0,0.0
14,HATCHBACK,PETROL,PERSONAL,4500.0,55,13020,EXCELLENT,1,THIRD_PARTY,1000.0,250.0,0,0.0
15,SUV,DIESEL,COMMERCIAL,11074.84,44,16588,GOOD,2,ZERO_DEP_PREMIUM,1000.0,523.29,0,0.0
4,SUV,PETROL,PERSONAL,30811.23,72,13078,FAIR,0,ZERO_DEP_PREMIUM,1000.0,1240.15,0,0.0
9,SEDAN,HYBRID,PERSONAL,11016.88,20,17525,EXCELLENT,1,THIRD_PARTY,500.0,250.0,1,4635.82
4,SEDAN,HYBRID,COMMERCIAL,18733.2,74,7191,FAIR,0,ZERO_DEP_PREMIUM,250.0,1017.92,0,0.0
15,SEDAN,DIESEL,PERSONAL,7520.82,75,22092,POOR,0,COMPREHENSIVE,250.0,250.0,0,0.0
4,SUV,PETROL,COMMERCIAL,17819.16,18,13275,FAIR,0,COMPREHENSIVE,500.0,856.99,0,0.0
3,HATCHBACK,PETROL,COMMERCIAL,15958.44,63,7364,EXCELLENT,1,THIRD_PARTY,250.0,269.3,0,0.0
14,SUV,PETROL,PERSONAL,11909.9,72,15870,GOOD,0,THIRD_PARTY,1000.0,250.0,0,0.0
2,SEDAN,ELECTRIC,COMMERCIAL,18830.47,37,18321,GOOD,0,COMPREHENSIVE,1000.0,724.5,0,0.0
11,COMMERCIAL_VAN,DIESEL,PERSONAL,18675.01,24,7888,EXCELLENT,0,THIRD_PARTY,1000.0,291.8,0,0.0
2,HATCHBACK,HYBRID,PERSONAL,10938.52,74,10376,POOR,2,THIRD_PARTY,500.0,250.0,0,0.0
1,SUV,HYBRID,PERSONAL,43893.84,58,17067,EXCELLENT,0,COMPREHENSIVE,1000.0,1250.97,0,0.0
4,SUV,PETROL,PERSONAL,22888.08,18,15040,FAIR,0,COMPREHENSIVE,500.0,815.39,0,0.0
3,SUV,DIESEL,RIDESHARE,33482.14,27,10519,GOOD,0,ZERO_DEP_PREMIUM,1000.0,1757.81,1,3664.77
15,SEDAN,PETROL,PERSONAL,6441.19,62,11378,GOOD,0,THIRD_PARTY,2000.0,250.0,0,0.0
15,SEDAN,PETROL,PERSONAL,7679.96,29,6872,EXCELLENT,0,THIRD_PARTY,1000.0,250.0,0,0.0
5,HATCHBACK,PETROL,RIDESHARE,8077.95,21,8054,EXCELLENT,0,COMPREHENSIVE,500.0,431.67,0,0.0
1,SEDAN,PETROL,PERSONAL,21025.57,24,4971,GOOD,0,COMPREHENSIVE,500.0,749.04,0,0.0
1,SEDAN,HYBRID,PERSONAL,18215.85,27,10932,GOOD,0,ZERO_DEP_PREMIUM,1000.0,637.55,0,0.0
7,SEDAN,PETROL,PERSONAL,17541.77,39,15549,FAIR,0,COMPREHENSIVE,250.0,499.94,0,0.0
5,SEDAN,DIESEL,COMMERCIAL,14722.5,42,11300,EXCELLENT,0,ZERO_DEP_PREMIUM,500.0,695.64,0,0.0
2,TRUCK,DIESEL,PERSONAL,43218.43,46,17524,EXCELLENT,0,THIRD_PARTY,500.0,540.23,0,0.0
4,HATCHBACK,DIESEL,PERSONAL,13980.02,56,9593,FAIR,0,COMPREHENSIVE,1000.0,398.43,0,0.0
2,SUV,PETROL,PERSONAL,39679.02,32,5790,FAIR,1,COMPREHENSIVE,250.0,1130.85,0,0.0
10,SEDAN,HYBRID,PERSONAL,7840.74,36,17696,EXCELLENT,0,THIRD_PARTY,500.0,250.0,0,0.0
1,SUV,DIESEL,PERSONAL,43410.62,56,14152,EXCELLENT,0,COMPREHENSIVE,500.0,1237.2,0,0.0
15,SUV,PETROL,PERSONAL,7331.74,75,18023,EXCELLENT,0,THIRD_PARTY,500.0,250.0,0,0.0
2,SEDAN,PETROL,PERSONAL,26177.58,63,10985,EXCELLENT,0,COMPREHENSIVE,500.0,746.06,0,0.0
0,SUV,DIESEL,PERSONAL,43567.0,70,19657,EXCELLENT,1,THIRD_PARTY,1000.0,626.28,0,0.0
13,SUV,ELECTRIC,PERSONAL,7457.89,63,7654,GOOD,0,ZERO_DEP_PREMIUM,1000.0,261.03,0,0.0
6,SUV,DIESEL,COMMERCIAL,17467.5,35,11207,POOR,1,THIRD_PARTY,2000.0,294.76,0,0.0
5,SUV,ELECTRIC,PERSONAL,23461.17,59,14334,EXCELLENT,0,COMPREHENSIVE,500.0,668.64,0,0.0
4,SEDAN,DIESEL,PERSONAL,17722.95,20,10388,FAIR,0,THIRD_PARTY,500.0,276.92,0,0.0
5,SEDAN,PETROL,PERSONAL,21789.98,23,13523,GOOD,0,THIRD_PARTY,500.0,340.47,0,0.0
7,SUV,PETROL,PERSONAL,17707.06,78,18114,POOR,1,COMPREHENSIVE,250.0,580.35,1,1771.83
2,SUV,PETROL,PERSONAL,40421.21,39,14195,FAIR,0,ZERO_DEP_PREMIUM,500.0,1414.74,0,0.0
2,TRUCK,DIESEL,PERSONAL,37223.45,72,11697,FAIR,0,COMPREHENSIVE,500.0,1220.0,0,0.0
11,SUV,ELECTRIC,PERSONAL,17541.85,71,18018,GOOD,0,COMPREHENSIVE,1000.0,574.93,0,0.0
4,SEDAN,PETROL,RIDESHARE,21683.3,58,14806,FAIR,0,ZERO_DEP_PREMIUM,500.0,1138.37,0,0.0
4,SEDAN,DIESEL,PERSONAL,22831.27,63,12464,GOOD,2,COMPREHENSIVE,500.0,650.69,0,0.0
13,SUV,PETROL,COMMERCIAL,8170.57,70,12140,EXCELLENT,0,THIRD_PARTY,1000.0,250.0,0,0.0
10,SEDAN,PETROL,PERSONAL,11241.58,48,10845,POOR,0,ZERO_DEP_PREMIUM,1000.0,393.46,0,0.0
0,SUV,PETROL,RIDESHARE,28796.05,38,16293,FAIR,0,ZERO_DEP_PREMIUM,250.0,1511.79,0,0.0
15,TRUCK,PETROL,PERSONAL,9712.24,73,16462,EXCELLENT,0,COMPREHENSIVE,2000.0,318.32,0,0.0
15,SUV,PETROL,PERSONAL,9942.4,25,18193,FAIR,0,THIRD_PARTY,250.0,250.0,0,0.0
3,SUV,PETROL,COMMERCIAL,32781.01,18,14436,GOOD,1,THIRD_PARTY,250.0,691.47,0,0.0
8,SUV,PETROL,PERSONAL,12314.71,20,10050,GOOD,1,COMPREHENSIVE,500.0,438.71,1,3002.19
7,SUV,PETROL,PERSONAL,19936.53,46,13988,GOOD,0,ZERO_DEP_PREMIUM,250.0,697.78,0,0.0
2,SUV,DIESEL,PERSONAL,32665.16,71,9969,GOOD,1,THIRD_PARTY,250.0,469.56,0,0.0
4,TRUCK,PETROL,COMMERCIAL,22786.02,23,13229,GOOD,0,COMPREHENSIVE,1000.0,1095.87,0,0.0
4,SUV,CNG,PERSONAL,25933.23,50,18844,EXCELLENT,0,THIRD_PARTY,1000.0,324.17,0,0.0
6,COMMERCIAL_VAN,PETROL,COMMERCIAL,25888.14,35,17815,POOR,0,ZERO_DEP_PREMIUM,500.0,1223.21,1,1533.01
7,TRUCK,PETROL,PERSONAL,16763.42,59,16573,POOR,1,COMPREHENSIVE,500.0,477.76,1,4305.1
8,SEDAN,PETROL,PERSONAL,15065.42,72,12398,EXCELLENT,0,ZERO_DEP_PREMIUM,2000.0,606.38,0,0.0
6,SEDAN,PETROL,PERSONAL,16292.72,66,16531,GOOD,0,ZERO_DEP_PREMIUM,250.0,570.25,0,0.0
14,SEDAN,ELECTRIC,PERSONAL,8909.78,75,9616,EXCELLENT,1,COMPREHENSIVE,500.0,292.02,1,601.2
1,SEDAN,PETROL,PERSONAL,20173.55,70,5922,FAIR,0,THIRD_PARTY,500.0,289.99,0,0.0
7,SEDAN,HYBRID,PERSONAL,17242.03,18,13723,FAIR,1,COMPREHENSIVE,500.0,614.25,0,0.0
7,SUV,HYBRID,PERSONAL,14253.79,39,10810,GOOD,0,THIRD_PARTY,500.0,250.0,0,0.0
10,SEDAN,DIESEL,PERSONAL,9949.47,48,20528,FAIR,2,ZERO_DEP_PREMIUM,500.0,348.23,0,0.0
12,SEDAN,DIESEL,PERSONAL,7039.84,40,19845,FAIR,0,THIRD_PARTY,500.0,250.0,0,0.0
13,HATCHBACK,DIESEL,COMMERCIAL,6165.86,25,9399,GOOD,0,ZERO_DEP_PREMIUM,2000.0,291.34,0,0.0
1,SEDAN,PETROL,COMMERCIAL,28236.88,46,15626,GOOD,2,COMPREHENSIVE,250.0,1086.41,0,0.0
12,HATCHBACK,DIESEL,COMMERCIAL,4500.0,61,3614,EXCELLENT,0,THIRD_PARTY,1000.0,250.0,0,0.0
5,SEDAN,PETROL,PERSONAL,11465.55,68,14027,EXCELLENT,0,COMPREHENSIVE,250.0,326.77,0,0.0
12,SEDAN,PETROL,COMMERCIAL,7578.41,63,13912,GOOD,0,COMPREHENSIVE,500.0,291.58,0,0.0
9,SUV,DIESEL,PERSONAL,12328.97,36,8031,EXCELLENT,0,COMPREHENSIVE,500.0,351.38,0,0.0
0,SUV,DIESEL,PERSONAL,41083.67,76,13242,EXCELLENT,0,THIRD_PARTY,2000.0,590.58,0,0.0
10,TRUCK,HYBRID,COMMERCIAL,19955.61,66,8322,EXCELLENT,0,THIRD_PARTY,1000.0,336.75,0,0.0
6,HATCHBACK,PETROL,RIDESHARE,12351.07,77,16333,GOOD,0,COMPREHENSIVE,500.0,607.21,0,0.0
9,HATCHBACK,ELECTRIC,PERSONAL,9355.76,33,13338,POOR,0,COMPREHENSIVE,2000.0,266.64,1,1052.0
1,SEDAN,PETROL,PERSONAL,27474.65,36,19217,FAIR,0,ZERO_DEP_PREMIUM,1000.0,961.61,0,0.0
14,SEDAN,PETROL,PERSONAL,4887.75,54,5611,FAIR,1,COMPREHENSIVE,2000.0,250.0,0,0.0
15,HATCHBACK,PETROL,PERSONAL,4500.0,39,8593,FAIR,0,THIRD_PARTY,1000.0,250.0,0,0.0
4,HATCHBACK,PETROL,COMMERCIAL,11621.53,36,10317,GOOD,0,THIRD_PARTY,250.0,250.0,0,0.0
15,COMMERCIAL_VAN,PETROL,PERSONAL,9690.72,21,14707,GOOD,0,THIRD_PARTY,1000.0,250.0,0,0.0
13,SUV,DIESEL,COMMERCIAL,11856.72,22,13719,GOOD,1,COMPREHENSIVE,2000.0,570.23,0,0.0
6,SEDAN,ELECTRIC,PERSONAL,20262.73,22,14413,EXCELLENT,0,ZERO_DEP_PREMIUM,500.0,886.49,0,0.0
9,HATCHBACK,PETROL,COMMERCIAL,9035.38,42,9578,GOOD,0,ZERO_DEP_PREMIUM,1000.0,426.92,0,0.0
15,SEDAN,DIESEL,RIDESHARE,4904.42,41,3936,EXCELLENT,0,ZERO_DEP_PREMIUM,500.0,257.48,0,0.0
10,TRUCK,ELECTRIC,PERSONAL,15184.19,18,9080,FAIR,0,COMPREHENSIVE,500.0,540.94,0,0.0
14,TRUCK,ELECTRIC,PERSONAL,15077.13,67,18836,EXCELLENT,0,ZERO_DEP_PREMIUM,250.0,527.7,0,0.0
14,SUV,DIESEL,COMMERCIAL,12276.6,45,9708,EXCELLENT,0,THIRD_PARTY,500.0,250.0,0,0.0
8,HATCHBACK,PETROL,PERSONAL,6717.16,64,13297,POOR,1,ZERO_DEP_PREMIUM,1000.0,250.0,0,0.0
13,HATCHBACK,HYBRID,PERSONAL,5687.87,38,12774,EXCELLENT,0,THIRD_PARTY,250.0,250.0,0,0.0
15,SEDAN,DIESEL,PERSONAL,7395.0,77,13326,GOOD,0,COMPREHENSIVE,500.0,250.0,0,0.0
0,TRUCK,PETROL,PERSONAL,45384.54,36,6491,EXCELLENT,0,COMPREHENSIVE,1000.0,1293.46,0,0.0
15,SUV,PETROL,COMMERCIAL,7357.48,40,16181,EXCELLENT,0,THIRD_PARTY,2000.0,250.0,1,2477.86
8,HATCHBACK,ELECTRIC,PERSONAL,9947.16,31,12052,GOOD,0,COMPREHENSIVE,500.0,283.49,0,0.0
10,SEDAN,PETROL,RIDESHARE,11891.56,76,22896,GOOD,0,COMPREHENSIVE,500.0,584.62,1,1208.86
4,TRUCK,CNG,PERSONAL,24690.4,23,10821,EXCELLENT,0,COMPREHENSIVE,500.0,879.6,0,0.0
5,SUV,PETROL,COMMERCIAL,26809.06,49,16897,FAIR,1,COMPREHENSIVE,500.0,1031.48,0,0.0
13,SEDAN,ELECTRIC,PERSONAL,9300.72,67,10754,FAIR,1,THIRD_PARTY,1000.0,250.0,0,0.0
7,TRUCK,PETROL,PERSONAL,30032.04,49,21136,GOOD,1,THIRD_PARTY,2000.0,375.4,1,5582.99
14,SEDAN,DIESEL,PERSONAL,5943.2,25,15788,EXCELLENT,3,ZERO_DEP_PREMIUM,500.0,250.0,0,0.0
10,SEDAN,HYBRID,COMMERCIAL,14095.04,54,6716,FAIR,0,COMPREHENSIVE,500.0,542.31,1,4927.23
15,COMMERCIAL_VAN,PETROL,PERSONAL,7455.56,39,18831,FAIR,0,COMPREHENSIVE,1000.0,250.0,0,0.0
13,COMMERCIAL_VAN,DIESEL,COMMERCIAL,12494.72,25,15988,EXCELLENT,1,ZERO_DEP_PREMIUM,500.0,590.38,0,0.0
1,SUV,PETROL,PERSONAL,38002.37,78,10397,GOOD,0,COMPREHENSIVE,250.0,1245.53,0,0.0
11,SUV,PETROL,PERSONAL,12671.38,55,5240,EXCELLENT,0,THIRD_PARTY,1000.0,250.0,0,0.0
6,SUV,PETROL,COMMERCIAL,21108.24,27,17890,GOOD,0,COMPREHENSIVE,500.0,812.14,1,1426.75
11,SEDAN,DIESEL,PERSONAL,12195.44,20,20274,GOOD,0,ZERO_DEP_PREMIUM,500.0,533.55,1,2064.97
3,SEDAN,PETROL,PERSONAL,22564.92,30,17536,POOR,2,COMPREHENSIVE,500.0,643.1,1,5323.18
8,SUV,PETROL,PERSONAL,17740.01,56,16413,FAIR,0,COMPREHENSIVE,2000.0,505.59,0,0.0
15,HATCHBACK,PETROL,PERSONAL,4500.0,47,15009,FAIR,0,COMPREHENSIVE,500.0,250.0,0,0.0
5,HATCHBACK,DIESEL,PERSONAL,7040.44,21,17265,EXCELLENT,0,COMPREHENSIVE,500.0,250.82,0,0.0
15,HATCHBACK,ELECTRIC,PERSONAL,4500.0,62,11321,EXCELLENT,1,THIRD_PARTY,500.0,250.0,1,249.84
